PORTFOLIO_CODE,PORTFOLIO_NAME,PERIOD_ID,CALENDAR_MONTH,FROM_DATE,THRU_DATE,PERIOD_TYPE,PERIOD_SEQ_IN_MONTH,PERIODS_IN_MONTH,SECURITY_ID,TICKER,SECURITY_NAME,BEGIN_WEIGHT,BEGIN_MV,END_MV,SEC_RETURN,CONTRIBUTION_W_X_R,INDUSTRY_CODE,SECTOR_CODE,COUNTRY_CODE,ASSET_CLASS_CODE,CURRENCY_CODE,USER_CLASS_1_CODE,USER_CLASS_2_CODE,USER_CLASS_3_CODE
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L019,L019,Synthetic Security L019,0.0090622851,226798.35,210351.60,-0.0725170929,-0.0006571706,SOFT,TECH,JP,EQ,JPY,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L020,L020,Synthetic Security L020,0.0092636115,231836.87,222329.14,-0.0410104570,-0.0003799049,SEMI,TECH,DE,ETF,EUR,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L021,L021,Synthetic Security L021,0.0095561441,239157.97,224506.62,-0.0612622462,-0.0005854309,PHAR,HLTH,FR,EQ,EUR,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L022,L022,Synthetic Security L022,0.0041772355,104542.08,101679.14,-0.0273855228,-0.0001143958,MEDD,HLTH,CH,EQ,CHF,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L023,L023,Synthetic Security L023,0.0055625594,139212.05,149798.83,0.0760478373,0.0004230206,BANK,FIN,US,EQ,USD,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L024,L024,Synthetic Security L024,0.0091374652,228679.86,243576.37,0.0651413497,0.0005952268,INSR,FIN,CA,EQ,CAD,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L025,L025,Synthetic Security L025,0.0053305527,133405.71,129709.44,-0.0277070071,-0.0001476937,RETL,CONS,GB,EQ,GBP,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L026,L026,Synthetic Security L026,0.0048015379,120166.26,113608.54,-0.0545720635,-0.0002620298,AUTO,CONS,JP,EQ,JPY,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L027,L027,Synthetic Security L027,0.0157952537,395301.79,420210.57,0.0630120690,0.0009952916,MACH,INDU,DE,EQ,EUR,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L028,L028,Synthetic Security L028,0.0131981555,330305.20,328618.77,-0.0051056966,-0.0000673858,TRAN,INDU,FR,EQ,EUR,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L029,L029,Synthetic Security L029,0.0082073163,205401.37,205676.70,0.0013404335,0.0000110014,OILG,ENER,CH,EQ,CHF,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L030,L030,Synthetic Security L030,0.0139745869,349736.66,326375.97,-0.0667950817,-0.0009334337,POWR,UTIL,US,EQ,USD,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L031,L031,Synthetic Security L031,0.0126108514,315606.97,317030.90,0.0045117384,0.0000568969,SOFT,TECH,CA,EQ,CAD,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L032,L032,Synthetic Security L032,0.0156927758,392737.11,416299.35,0.0599949433,0.0009414872,SEMI,TECH,GB,EQ,GBP,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L033,L033,Synthetic Security L033,0.0088762303,222142.03,224341.99,0.0099033818,0.0000879047,PHAR,HLTH,JP,EQ,JPY,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L034,L034,Synthetic Security L034,0.0127336108,318679.22,321898.85,0.0101030452,0.0001286482,MEDD,HLTH,DE,EQ,EUR,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L035,L035,Synthetic Security L035,0.0040064228,100267.22,93083.43,-0.0716463863,-0.0002870457,BANK,FIN,FR,FI,EUR,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L036,L036,Synthetic Security L036,0.0113544414,284163.27,305082.48,0.0736168636,0.0008358784,INSR,FIN,CH,EQ,CHF,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L037,L037,Synthetic Security L037,0.0077552405,194087.45,179347.66,-0.0759440732,-0.0005889646,RETL,CONS,US,EQ,USD,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L038,L038,Synthetic Security L038,0.0152875307,382595.20,372170.80,-0.0272465585,-0.0004165326,AUTO,CONS,CA,EQ,CAD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L039,L039,Synthetic Security L039,0.0045820810,114673.99,106625.61,-0.0701849250,-0.0003215930,MACH,INDU,GB,EQ,GBP,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L040,L040,Synthetic Security L040,0.0112488577,281520.87,279595.40,-0.0068395400,-0.0000769370,TRAN,INDU,JP,EQ,JPY,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L041,L041,Synthetic Security L041,0.0088268522,220906.26,231068.49,0.0460024513,0.0004060568,OILG,ENER,DE,EQ,EUR,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L042,L042,Synthetic Security L042,0.0171070729,428132.19,436040.69,0.0184721020,0.0003160036,POWR,UTIL,FR,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L043,L043,Synthetic Security L043,0.0153681637,384613.17,398867.23,0.0370607748,0.0005695561,SOFT,TECH,CH,EQ,CHF,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L044,L044,Synthetic Security L044,0.0116117201,290602.09,295976.01,0.0184923649,0.0002147282,SEMI,TECH,US,EQ,USD,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L045,L045,Synthetic Security L045,0.0029564520,73990.00,73530.83,-0.0062057116,-0.0000183469,PHAR,HLTH,CA,ETF,CAD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L046,L046,Synthetic Security L046,0.0075795852,189691.39,197405.81,0.0406682513,0.0003082485,MEDD,HLTH,GB,EQ,GBP,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L047,L047,Synthetic Security L047,0.0108191502,270766.74,267368.60,-0.0125500794,-0.0001357812,BANK,FIN,JP,EQ,JPY,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L048,L048,Synthetic Security L048,0.0101763347,254679.25,276739.81,0.0866209518,0.0008814838,INSR,FIN,DE,EQ,EUR,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L049,L049,Synthetic Security L049,0.0170705828,427218.97,400437.38,-0.0626882050,-0.0010701242,RETL,CONS,FR,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L050,L050,Synthetic Security L050,0.0161002338,402934.41,372179.88,-0.0763263996,-0.0012288729,AUTO,CONS,CH,EQ,CHF,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L051,L051,Synthetic Security L051,0.0168241004,421050.34,388765.19,-0.0766776645,-0.0012900327,MACH,INDU,US,EQ,USD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L052,L052,Synthetic Security L052,0.0175497234,439210.24,413606.07,-0.0582959311,-0.0010230775,TRAN,INDU,CA,EQ,CAD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L053,L053,Synthetic Security L053,0.0056445581,141264.20,152477.33,0.0793770172,0.0004480482,OILG,ENER,GB,EQ,GBP,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L054,L054,Synthetic Security L054,0.0130601599,326851.64,312980.02,-0.0424401061,-0.0005542746,POWR,UTIL,JP,EQ,JPY,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L055,L055,Synthetic Security L055,0.0097887959,244980.46,258118.08,0.0536271992,0.0005249457,SOFT,TECH,DE,CASH,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L056,L056,Synthetic Security L056,0.0174190665,435940.33,470016.66,0.0781674021,0.0013616032,SEMI,TECH,FR,EQ,EUR,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L057,L057,Synthetic Security L057,0.0050747080,127002.78,129117.69,0.0166524422,0.0000845063,PHAR,HLTH,CH,EQ,CHF,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L058,L058,Synthetic Security L058,0.0123933481,310163.60,294586.33,-0.0502227262,-0.0006224277,MEDD,HLTH,US,EQ,USD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L059,L059,Synthetic Security L059,0.0125954399,315221.27,302400.79,-0.0406713669,-0.0005122738,BANK,FIN,CA,EQ,CAD,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L060,L060,Synthetic Security L060,0.0074174613,185633.98,171199.79,-0.0777561825,-0.0005767535,INSR,FIN,GB,EQ,GBP,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L061,L061,Synthetic Security L061,0.0147794869,369880.58,345284.09,-0.0664984766,-0.0009828134,RETL,CONS,JP,EQ,JPY,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L062,L062,Synthetic Security L062,0.0088346823,221102.22,206981.33,-0.0638659242,-0.0005642351,AUTO,CONS,DE,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L063,L063,Synthetic Security L063,0.0127478606,319035.85,302715.00,-0.0511567894,-0.0006521396,MACH,INDU,FR,EQ,EUR,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L064,L064,Synthetic Security L064,0.0060414840,151197.92,161868.80,0.0705755954,0.0004263813,TRAN,INDU,CH,EQ,CHF,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L065,L065,Synthetic Security L065,0.0039335758,98444.10,97379.95,-0.0108096540,-0.0000425206,OILG,ENER,US,EQ,USD,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L066,L066,Synthetic Security L066,0.0138219675,345917.11,327351.53,-0.0536706016,-0.0007418333,POWR,UTIL,CA,EQ,CAD,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L067,L067,Synthetic Security L067,0.0042247073,105730.14,105677.92,-0.0004938962,-0.0000020866,SOFT,TECH,GB,EQ,GBP,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L068,L068,Synthetic Security L068,0.0124582845,311788.73,291443.36,-0.0652537162,-0.0008129494,SEMI,TECH,JP,EQ,JPY,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L069,L069,Synthetic Security L069,0.0127706624,319606.50,338307.12,0.0585114024,0.0007472294,PHAR,HLTH,DE,EQ,EUR,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L070,L070,Synthetic Security L070,0.0086174372,215665.31,225639.78,0.0462497730,0.0003985545,MEDD,HLTH,FR,ETF,EUR,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L071,L071,Synthetic Security L071,0.0073545078,184058.46,185254.06,0.0064957367,0.0000477729,BANK,FIN,CH,EQ,CHF,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L072,L072,Synthetic Security L072,0.0117843986,294923.65,317648.40,0.0770530151,0.0009080234,INSR,FIN,US,EQ,USD,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L073,L073,Synthetic Security L073,0.0051276565,128327.90,126159.57,-0.0168968360,-0.0000866412,RETL,CONS,CA,EQ,CAD,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L074,L074,Synthetic Security L074,0.0117945737,295178.30,299501.74,0.0146468739,0.0001727536,AUTO,CONS,GB,EQ,GBP,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L075,L075,Synthetic Security L075,0.0048868164,122300.49,115881.87,-0.0524823499,-0.0002564716,MACH,INDU,JP,FI,JPY,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L076,L076,Synthetic Security L076,0.0112320494,281100.22,269841.74,-0.0400514539,-0.0004498599,TRAN,INDU,DE,EQ,EUR,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L077,L077,Synthetic Security L077,0.0073961138,185099.72,199208.21,0.0762210104,0.0005637393,OILG,ENER,FR,EQ,EUR,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L078,L078,Synthetic Security L078,0.0150145829,375764.24,392188.98,0.0437102326,0.0006562909,POWR,UTIL,CH,EQ,CHF,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L079,L079,Synthetic Security L079,0.0063286307,158384.23,155950.47,-0.0153661605,-0.0000972468,SOFT,TECH,US,EQ,USD,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L080,L080,Synthetic Security L080,0.0082861072,207373.24,214904.04,0.0363151549,0.0003009113,SEMI,TECH,CA,EQ,CAD,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L081,L081,Synthetic Security L081,0.0033990887,85067.70,91561.20,0.0763333588,0.0002594639,PHAR,HLTH,GB,EQ,GBP,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L082,L082,Synthetic Security L082,0.0085619022,214275.46,228997.89,0.0687079666,0.0005882709,MEDD,HLTH,JP,EQ,JPY,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L083,L083,Synthetic Security L083,0.0173529562,434285.82,425328.98,-0.0206242847,-0.0003578923,BANK,FIN,DE,EQ,EUR,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L084,L084,Synthetic Security L084,0.0088701964,221991.02,220142.44,-0.0083272683,-0.0000738645,INSR,FIN,FR,EQ,EUR,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L085,L085,Synthetic Security L085,0.0123492617,309060.26,336781.87,0.0896964553,0.0011076850,RETL,CONS,CH,EQ,CHF,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L086,L086,Synthetic Security L086,0.0035911116,89873.38,83554.72,-0.0703062627,-0.0002524776,AUTO,CONS,US,EQ,USD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L087,L087,Synthetic Security L087,0.0031295603,78322.31,77478.18,-0.0107776332,-0.0000337293,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L088,L088,Synthetic Security L088,0.0130387717,326316.37,311258.29,-0.0461456449,-0.0006016825,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L089,L089,Synthetic Security L089,0.0047937855,119972.24,121407.45,0.0119627978,0.0000573471,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L090,L090,Synthetic Security L090,0.0085942361,215084.67,218049.49,0.0137844367,0.0001184667,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L091,L091,Synthetic Security L091,0.0058277425,145848.69,147331.90,0.0101695347,0.0000592654,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L092,L092,Synthetic Security L092,0.0062476915,156358.59,144416.09,-0.0763789503,-0.0004771921,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L093,L093,Synthetic Security L093,0.0172278760,431155.48,458470.82,0.0633538054,0.0010914515,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L094,L094,Synthetic Security L094,0.0097089619,242982.49,237710.07,-0.0216987604,-0.0002106724,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L095,L095,Synthetic Security L095,0.0123683621,309538.28,305251.40,-0.0138492574,-0.0001712926,BANK,FIN,GB,ETF,GBP,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L096,L096,Synthetic Security L096,0.0043212502,108146.28,104928.17,-0.0297569899,-0.0001285874,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L097,L097,Synthetic Security L097,0.0153040772,383009.30,394711.98,0.0305545401,0.0004676090,RETL,CONS,DE,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L098,L098,Synthetic Security L098,0.0065437111,163766.96,158109.33,-0.0345468159,-0.0002260644,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L099,L099,Synthetic Security L099,0.0162987797,407903.34,383356.52,-0.0601780305,-0.0009808285,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P035,2025-08,2025-08-21,2025-08-31,SUBPERIOD,3,3,L100,L100,Synthetic Security L100,0.0096957330,242651.41,231331.02,-0.0466529131,-0.0004523342,TRAN,INDU,US,EQ,USD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L001,L001,Synthetic Security L001,0.0038171698,160034.59,147615.93,-0.0775998544,-0.0002962118,RETL,CONS,CH,EQ,CHF,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L002,L002,Synthetic Security L002,0.0046307339,194143.21,207658.80,0.0696165942,0.0003223759,AUTO,CONS,US,EQ,USD,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L003,L003,Synthetic Security L003,0.0071750015,300811.47,303327.15,0.0083630018,0.0000600046,MACH,INDU,CA,EQ,CAD,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L004,L004,Synthetic Security L004,0.0118472655,496695.83,539462.20,0.0861017296,0.0010200700,TRAN,INDU,GB,EQ,GBP,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L005,L005,Synthetic Security L005,0.0032797048,137501.41,139298.04,0.0130662799,0.0000428535,OILG,ENER,JP,EQ,JPY,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L006,L006,Synthetic Security L006,0.0042513372,178237.03,171085.09,-0.0401260082,-0.0001705892,POWR,UTIL,DE,EQ,EUR,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L007,L007,Synthetic Security L007,0.0065602091,275036.34,256814.74,-0.0662515810,-0.0004346242,SOFT,TECH,FR,EQ,EUR,CORE,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L008,L008,Synthetic Security L008,0.0171555794,719246.54,694172.58,-0.0348614153,-0.0005980678,SEMI,TECH,CH,EQ,CHF,VAL,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L009,L009,Synthetic Security L009,0.0050749852,212768.42,204912.44,-0.0369226618,-0.0001873820,PHAR,HLTH,US,EQ,USD,GRW,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L010,L010,Synthetic Security L010,0.0157485331,660256.22,645699.92,-0.0220464391,-0.0003471991,MEDD,HLTH,CA,EQ,CAD,INC,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L011,L011,Synthetic Security L011,0.0062067328,260216.87,254515.76,-0.0219090408,-0.0001359836,BANK,FIN,GB,EQ,GBP,CORE,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L012,L012,Synthetic Security L012,0.0141606427,593684.02,630425.00,0.0618864374,0.0008763517,INSR,FIN,JP,EQ,JPY,VAL,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L013,L013,Synthetic Security L013,0.0064382225,269922.05,262896.37,-0.0260285823,-0.0001675778,RETL,CONS,DE,EQ,EUR,GRW,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L014,L014,Synthetic Security L014,0.0088586504,371398.33,374294.75,0.0077986713,0.0000690857,AUTO,CONS,FR,EQ,EUR,INC,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L015,L015,Synthetic Security L015,0.0128679756,539489.03,498963.36,-0.0751186254,-0.0009666246,MACH,INDU,CH,EQ,CHF,CORE,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L016,L016,Synthetic Security L016,0.0063426180,265913.84,248297.55,-0.0662481197,-0.0004201865,TRAN,INDU,US,EQ,USD,VAL,INT,A
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L017,L017,Synthetic Security L017,0.0075436698,316267.86,296440.39,-0.0626920127,-0.0004729278,OILG,ENER,CA,EQ,CAD,GRW,EXT,B
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L018,L018,Synthetic Security L018,0.0061297823,256990.72,255412.27,-0.0061420535,-0.0000376495,POWR,UTIL,GB,EQ,GBP,INC,IDX,C
PORT_FAIL_HIGH,Failure Demo High Target,P036,2025-09,2025-09-01,2025-09-30,MONTHLY,1,1,L019,L019,Synthetic Security L019,0.0095886846,402004.97,404356.25,0.0058488651,0.0000560829,SOFT,TECH,JP,EQ,JPY,CORE,INT,A
