SEC,PRICE_DATE,PRICE,CURRENCY,SOURCE
91282CQQ7,2025-07-30,96.7366,USD,SYNTH
91282CQQ7,2025-07-31,96.3469,USD,SYNTH
91282CQQ7,2025-08-01,96.3725,USD,SYNTH
91282CQQ7,2025-08-04,96.4086,USD,SYNTH
91282CQQ7,2025-08-05,96.3364,USD,SYNTH
91282CQQ7,2025-08-06,96.4952,USD,SYNTH
91282CQQ7,2025-08-07,96.6587,USD,SYNTH
91282CQQ7,2025-08-08,96.8143,USD,SYNTH
91282CQQ7,2025-08-11,96.9790,USD,SYNTH
91282CQQ7,2025-08-12,97.0266,USD,SYNTH
91282CQQ7,2025-08-13,96.9714,USD,SYNTH
91282CQQ7,2025-08-14,97.0097,USD,SYNTH
91282CQQ7,2025-08-15,97.1700,USD,SYNTH
91282CQQ7,2025-08-18,97.1623,USD,SYNTH
91282CQQ7,2025-08-19,96.8123,USD,SYNTH
91282CQQ7,2025-08-20,96.5686,USD,SYNTH
91282CQQ7,2025-08-21,96.8297,USD,SYNTH
91282CQQ7,2025-08-22,96.7101,USD,SYNTH
91282CQQ7,2025-08-25,96.6215,USD,SYNTH
91282CQQ7,2025-08-26,96.7584,USD,SYNTH
91282CQQ7,2025-08-27,96.8886,USD,SYNTH
91282CQQ7,2025-08-28,96.9697,USD,SYNTH
91282CQQ7,2025-08-29,96.9908,USD,SYNTH
91282CQQ7,2025-09-01,96.6820,USD,SYNTH
91282CQQ7,2025-09-02,97.0037,USD,SYNTH
91282CQQ7,2025-09-03,96.9486,USD,SYNTH
91282CQQ7,2025-09-04,97.1071,USD,SYNTH
91282CQQ7,2025-09-05,97.1277,USD,SYNTH
91282CQQ7,2025-09-08,97.0497,USD,SYNTH
91282CQQ7,2025-09-09,97.0109,USD,SYNTH
91282CQQ7,2025-09-10,96.9863,USD,SYNTH
91282CQQ7,2025-09-11,97.2265,USD,SYNTH
91282CQQ7,2025-09-12,97.0379,USD,SYNTH
91282CQQ7,2025-09-15,97.0957,USD,SYNTH
91282CQQ7,2025-09-16,97.3587,USD,SYNTH
91282CQQ7,2025-09-17,97.2843,USD,SYNTH
91282CQQ7,2025-09-18,97.2896,USD,SYNTH
91282CQQ7,2025-09-19,97.1182,USD,SYNTH
91282CQQ7,2025-09-22,97.3579,USD,SYNTH
91282CQQ7,2025-09-23,97.1924,USD,SYNTH
91282CQQ7,2025-09-24,97.2865,USD,SYNTH
91282CQQ7,2025-09-25,96.9995,USD,SYNTH
91282CQQ7,2025-09-26,96.8741,USD,SYNTH
91282CQQ7,2025-09-29,96.9064,USD,SYNTH
91282CQQ7,2025-09-30,96.7445,USD,SYNTH
91282CQQ7,2025-10-01,96.7074,USD,SYNTH
91282CQQ7,2025-10-02,96.5130,USD,SYNTH
91282CQQ7,2025-10-03,96.5259,USD,SYNTH
91282CQQ7,2025-10-06,96.3547,USD,SYNTH
91282CQQ7,2025-10-07,96.2015,USD,SYNTH
91282CQQ7,2025-10-08,96.2398,USD,SYNTH
91282CQQ7,2025-10-09,95.9649,USD,SYNTH
91282CQQ7,2025-10-10,96.0557,USD,SYNTH
91282CQQ7,2025-10-13,95.9381,USD,SYNTH
91282CQQ7,2025-10-14,96.1679,USD,SYNTH
91282CQQ7,2025-10-15,96.0921,USD,SYNTH
91282CQQ7,2025-10-16,95.9650,USD,SYNTH
91282CQQ7,2025-10-17,95.9805,USD,SYNTH
91282CQQ7,2025-10-20,96.1241,USD,SYNTH
91282CQQ7,2025-10-21,95.7729,USD,SYNTH
91282CQQ7,2025-10-22,95.6808,USD,SYNTH
91282CQQ7,2025-10-23,95.8613,USD,SYNTH
91282CQQ7,2025-10-24,95.7117,USD,SYNTH
91282CQQ7,2025-10-27,95.5366,USD,SYNTH
91282CQQ7,2025-10-28,95.3086,USD,SYNTH
91282CQQ7,2025-10-29,95.2591,USD,SYNTH
91282CQQ7,2025-10-30,95.0797,USD,SYNTH
91282CQQ7,2025-10-31,95.1436,USD,SYNTH
91282CQQ7,2025-11-03,94.9292,USD,SYNTH
91282CQQ7,2025-11-04,94.8613,USD,SYNTH
91282CQQ7,2025-11-05,94.8340,USD,SYNTH
91282CQQ7,2025-11-06,94.7474,USD,SYNTH
91282CQQ7,2025-11-07,94.7135,USD,SYNTH
91282CQQ7,2025-11-10,94.5766,USD,SYNTH
91282CQQ7,2025-11-11,94.4504,USD,SYNTH
91282CQQ7,2025-11-12,94.6244,USD,SYNTH
91282CQQ7,2025-11-13,94.6846,USD,SYNTH
91282CQQ7,2025-11-14,94.7446,USD,SYNTH
91282CQQ7,2025-11-17,94.8946,USD,SYNTH
91282CQQ7,2025-11-18,94.9520,USD,SYNTH
91282CQQ7,2025-11-19,94.9085,USD,SYNTH
91282CQQ7,2025-11-20,94.9910,USD,SYNTH
91282CQQ7,2025-11-21,94.9560,USD,SYNTH
91282CQQ7,2025-11-24,95.2046,USD,SYNTH
91282CQQ7,2025-11-25,95.2345,USD,SYNTH
91282CQQ7,2025-11-26,95.2411,USD,SYNTH
91282CQQ7,2025-11-27,95.4644,USD,SYNTH
91282CQQ7,2025-11-28,95.5825,USD,SYNTH
91282CQQ7,2025-12-01,95.4817,USD,SYNTH
91282CQQ7,2025-12-02,95.5502,USD,SYNTH
91282CQQ7,2025-12-03,95.3668,USD,SYNTH
91282CQQ7,2025-12-04,95.3314,USD,SYNTH
91282CQQ7,2025-12-05,95.3565,USD,SYNTH
91282CQQ7,2025-12-08,95.3766,USD,SYNTH
91282CQQ7,2025-12-09,95.3529,USD,SYNTH
91282CQQ7,2025-12-10,95.2162,USD,SYNTH
91282CQQ7,2025-12-11,95.2733,USD,SYNTH
91282CQQ7,2025-12-12,95.3526,USD,SYNTH
91282CQQ7,2025-12-15,95.2562,USD,SYNTH
91282CQQ7,2025-12-16,95.2530,USD,SYNTH
91282CQQ7,2025-12-17,95.3234,USD,SYNTH
91282CQQ7,2025-12-18,95.3938,USD,SYNTH
91282CQQ7,2025-12-19,95.4446,USD,SYNTH
91282CQQ7,2025-12-22,95.5125,USD,SYNTH
91282CQQ7,2025-12-23,95.5991,USD,SYNTH
91282CQQ7,2025-12-24,95.7029,USD,SYNTH
91282CQQ7,2025-12-25,95.7685,USD,SYNTH
91282CQQ7,2025-12-26,95.6954,USD,SYNTH
91282CQQ7,2025-12-29,95.7435,USD,SYNTH
91282CQQ7,2025-12-30,95.6477,USD,SYNTH
91282CQQ7,2025-12-31,95.5638,USD,SYNTH
91282CQQ7,2026-01-01,95.6129,USD,SYNTH
91282CQQ7,2026-01-02,95.6213,USD,SYNTH
91282CQQ7,2026-01-05,95.5243,USD,SYNTH
91282CQQ7,2026-01-06,95.6046,USD,SYNTH
91282CQQ7,2026-01-07,95.4962,USD,SYNTH
91282CQQ7,2026-01-08,95.5622,USD,SYNTH
91282CQQ7,2026-01-09,95.3715,USD,SYNTH
91282CQQ7,2026-01-12,95.5606,USD,SYNTH
91282CQQ7,2026-01-13,95.6305,USD,SYNTH
91282CQQ7,2026-01-14,95.6970,USD,SYNTH
91282CQQ7,2026-01-15,95.6996,USD,SYNTH
91282CQQ7,2026-01-16,95.5089,USD,SYNTH
91282CQQ7,2026-01-19,95.2698,USD,SYNTH
91282CQQ7,2026-01-20,95.2803,USD,SYNTH
91282CQQ7,2026-01-21,95.2273,USD,SYNTH
91282CQQ7,2026-01-22,95.2740,USD,SYNTH
91282CQQ7,2026-01-23,95.4223,USD,SYNTH
91282CQQ7,2026-01-26,95.4818,USD,SYNTH
91282CQQ7,2026-01-27,95.3443,USD,SYNTH
91282CQQ7,2026-01-28,95.4351,USD,SYNTH
91282CQQ7,2026-01-29,95.3478,USD,SYNTH
91282CQQ7,2026-01-30,95.4051,USD,SYNTH
91282CQQ7,2026-02-02,95.4906,USD,SYNTH
91282CQQ7,2026-02-03,95.4162,USD,SYNTH
91282CQQ7,2026-02-04,95.6252,USD,SYNTH
91282CQQ7,2026-02-05,95.5763,USD,SYNTH
91282CQQ7,2026-02-06,95.5805,USD,SYNTH
91282CQQ7,2026-02-09,95.7628,USD,SYNTH
91282CQQ7,2026-02-10,95.7897,USD,SYNTH
91282CQQ7,2026-02-11,95.6702,USD,SYNTH
91282CQQ7,2026-02-12,95.6201,USD,SYNTH
91282CQQ7,2026-02-13,95.6533,USD,SYNTH
91282CQQ7,2026-02-16,95.5897,USD,SYNTH
91282CQQ7,2026-02-17,95.5168,USD,SYNTH
91282CQQ7,2026-02-18,95.6525,USD,SYNTH
91282CQQ7,2026-02-19,95.6248,USD,SYNTH
91282CQQ7,2026-02-20,95.8741,USD,SYNTH
91282CQQ7,2026-02-23,95.8509,USD,SYNTH
91282CQQ7,2026-02-24,95.7042,USD,SYNTH
91282CQQ7,2026-02-25,95.6689,USD,SYNTH
91282CQQ7,2026-02-26,95.8026,USD,SYNTH
91282CQQ7,2026-02-27,95.7194,USD,SYNTH
91282CQQ7,2026-03-02,95.8799,USD,SYNTH
91282CQQ7,2026-03-03,95.8809,USD,SYNTH
91282CQQ7,2026-03-04,95.9377,USD,SYNTH
91282CQQ7,2026-03-05,95.8333,USD,SYNTH
91282CQQ7,2026-03-06,95.8380,USD,SYNTH
91282CQQ7,2026-03-09,95.8372,USD,SYNTH
91282CQQ7,2026-03-10,95.9879,USD,SYNTH
91282CQQ7,2026-03-11,95.9209,USD,SYNTH
91282CQQ7,2026-03-12,95.6961,USD,SYNTH
91282CQQ7,2026-03-13,95.5377,USD,SYNTH
91282CQQ7,2026-03-16,95.4404,USD,SYNTH
91282CQQ7,2026-03-17,95.5315,USD,SYNTH
91282CQQ7,2026-03-18,95.4033,USD,SYNTH
91282CQQ7,2026-03-19,95.2631,USD,SYNTH
91282CQQ7,2026-03-20,95.2196,USD,SYNTH
91282CQQ7,2026-03-23,95.2168,USD,SYNTH
91282CQQ7,2026-03-24,95.2043,USD,SYNTH
91282CQQ7,2026-03-25,95.0209,USD,SYNTH
91282CQQ7,2026-03-26,94.9762,USD,SYNTH
91282CQQ7,2026-03-27,95.1119,USD,SYNTH
91282CQQ7,2026-03-30,95.1680,USD,SYNTH
91282CQQ7,2026-03-31,95.2226,USD,SYNTH
91282CQQ7,2026-04-01,95.1142,USD,SYNTH
91282CQQ7,2026-04-02,95.0741,USD,SYNTH
91282CQQ7,2026-04-03,94.8959,USD,SYNTH
91282CQQ7,2026-04-06,94.9769,USD,SYNTH
91282CQQ7,2026-04-07,95.0972,USD,SYNTH
91282CQQ7,2026-04-08,95.0642,USD,SYNTH
91282CQQ7,2026-04-09,95.0101,USD,SYNTH
91282CQQ7,2026-04-10,94.8913,USD,SYNTH
91282CQQ7,2026-04-13,94.8743,USD,SYNTH
91282CQQ7,2026-04-14,95.1116,USD,SYNTH
91282CQQ7,2026-04-15,95.0091,USD,SYNTH
91282CQQ7,2026-04-16,95.0404,USD,SYNTH
91282CQQ7,2026-04-17,95.1700,USD,SYNTH
91282CQQ7,2026-04-20,95.1561,USD,SYNTH
91282CQQ7,2026-04-21,94.9692,USD,SYNTH
91282CQQ7,2026-04-22,95.0173,USD,SYNTH
91282CQQ7,2026-04-23,95.2349,USD,SYNTH
91282CQQ7,2026-04-24,95.2568,USD,SYNTH
91282CQQ7,2026-04-27,95.2512,USD,SYNTH
91282CQQ7,2026-04-28,95.2439,USD,SYNTH
91282CQQ7,2026-04-29,94.9397,USD,SYNTH
91282CQQ7,2026-04-30,94.9848,USD,SYNTH
91282CQQ7,2026-05-01,94.9161,USD,SYNTH
91282CQQ7,2026-05-04,94.7861,USD,SYNTH
91282CQQ7,2026-05-05,94.9615,USD,SYNTH
91282CQQ7,2026-05-06,94.8257,USD,SYNTH
91282CQQ7,2026-05-07,94.8395,USD,SYNTH
91282CQQ7,2026-05-08,94.6632,USD,SYNTH
91282CQQ7,2026-05-11,94.7109,USD,SYNTH
91282CQQ7,2026-05-12,94.5110,USD,SYNTH
91282CQQ7,2026-05-13,94.5424,USD,SYNTH
91282CQQ7,2026-05-14,94.5590,USD,SYNTH
91282CQQ7,2026-05-15,94.6634,USD,SYNTH
91282CQQ7,2026-05-18,94.4791,USD,SYNTH
91282CQQ7,2026-05-19,94.4170,USD,SYNTH
91282CQQ7,2026-05-20,94.3003,USD,SYNTH
91282CQQ7,2026-05-21,94.4022,USD,SYNTH
91282CQQ7,2026-05-22,94.1571,USD,SYNTH
91282CQH7,2025-05-01,93.2436,USD,SYNTH
91282CQH7,2025-05-02,93.3116,USD,SYNTH
91282CQH7,2025-05-05,93.3360,USD,SYNTH
91282CQH7,2025-05-06,93.1210,USD,SYNTH
91282CQH7,2025-05-07,93.2765,USD,SYNTH
91282CQH7,2025-05-08,93.2847,USD,SYNTH
91282CQH7,2025-05-09,93.4245,USD,SYNTH
91282CQH7,2025-05-12,93.3652,USD,SYNTH
91282CQH7,2025-05-13,93.3702,USD,SYNTH
91282CQH7,2025-05-14,93.3977,USD,SYNTH
91282CQH7,2025-05-15,93.3363,USD,SYNTH
91282CQH7,2025-05-16,93.6460,USD,SYNTH
91282CQH7,2025-05-19,93.6078,USD,SYNTH
91282CQH7,2025-05-20,93.6553,USD,SYNTH
91282CQH7,2025-05-21,93.5650,USD,SYNTH
91282CQH7,2025-05-22,93.4870,USD,SYNTH
91282CQH7,2025-05-23,93.4664,USD,SYNTH
91282CQH7,2025-05-26,93.3660,USD,SYNTH
91282CQH7,2025-05-27,93.2331,USD,SYNTH
91282CQH7,2025-05-28,93.2383,USD,SYNTH
91282CQH7,2025-05-29,93.1801,USD,SYNTH
91282CQH7,2025-05-30,93.4774,USD,SYNTH
91282CQH7,2025-06-02,93.4517,USD,SYNTH
91282CQH7,2025-06-03,93.3592,USD,SYNTH
91282CQH7,2025-06-04,93.4455,USD,SYNTH
91282CQH7,2025-06-05,93.6908,USD,SYNTH
91282CQH7,2025-06-06,93.4654,USD,SYNTH
91282CQH7,2025-06-09,93.6374,USD,SYNTH
91282CQH7,2025-06-10,93.4886,USD,SYNTH
91282CQH7,2025-06-11,93.4198,USD,SYNTH
91282CQH7,2025-06-12,93.2248,USD,SYNTH
91282CQH7,2025-06-13,93.1591,USD,SYNTH
91282CQH7,2025-06-16,92.9653,USD,SYNTH
91282CQH7,2025-06-17,92.8806,USD,SYNTH
91282CQH7,2025-06-18,92.8336,USD,SYNTH
91282CQH7,2025-06-19,92.8132,USD,SYNTH
91282CQH7,2025-06-20,92.8485,USD,SYNTH
91282CQH7,2025-06-23,92.8854,USD,SYNTH
91282CQH7,2025-06-24,92.8745,USD,SYNTH
91282CQH7,2025-06-25,93.0551,USD,SYNTH
91282CQH7,2025-06-26,93.0785,USD,SYNTH
91282CQH7,2025-06-27,93.2468,USD,SYNTH
91282CQH7,2025-06-30,93.2652,USD,SYNTH
91282CQH7,2025-07-01,93.1757,USD,SYNTH
91282CQH7,2025-07-02,92.9860,USD,SYNTH
91282CQH7,2025-07-03,92.5964,USD,SYNTH
91282CQH7,2025-07-04,92.5363,USD,SYNTH
91282CQH7,2025-07-07,92.3759,USD,SYNTH
91282CQH7,2025-07-08,92.3726,USD,SYNTH
91282CQH7,2025-07-09,92.5502,USD,SYNTH
91282CQH7,2025-07-10,92.2365,USD,SYNTH
91282CQH7,2025-07-11,92.3296,USD,SYNTH
91282CQH7,2025-07-14,92.1198,USD,SYNTH
91282CQH7,2025-07-15,91.8637,USD,SYNTH
91282CQH7,2025-07-16,92.1722,USD,SYNTH
91282CQH7,2025-07-17,92.2768,USD,SYNTH
91282CQH7,2025-07-18,91.8653,USD,SYNTH
91282CQH7,2025-07-21,92.0501,USD,SYNTH
91282CQH7,2025-07-22,92.0187,USD,SYNTH
91282CQH7,2025-07-23,92.2248,USD,SYNTH
91282CQH7,2025-07-24,92.0966,USD,SYNTH
91282CQH7,2025-07-25,92.1239,USD,SYNTH
91282CQH7,2025-07-28,92.1401,USD,SYNTH
91282CQH7,2025-07-29,91.8538,USD,SYNTH
91282CQH7,2025-07-30,91.8715,USD,SYNTH
91282CQH7,2025-07-31,91.9813,USD,SYNTH
91282CQH7,2025-08-01,91.8493,USD,SYNTH
91282CQH7,2025-08-04,91.9217,USD,SYNTH
91282CQH7,2025-08-05,92.0124,USD,SYNTH
91282CQH7,2025-08-06,92.0153,USD,SYNTH
91282CQH7,2025-08-07,92.1719,USD,SYNTH
91282CQH7,2025-08-08,92.2604,USD,SYNTH
91282CQH7,2025-08-11,92.4839,USD,SYNTH
91282CQH7,2025-08-12,92.5199,USD,SYNTH
91282CQH7,2025-08-13,92.6642,USD,SYNTH
91282CQH7,2025-08-14,92.6442,USD,SYNTH
91282CQH7,2025-08-15,92.7383,USD,SYNTH
91282CQH7,2025-08-18,92.7859,USD,SYNTH
91282CQH7,2025-08-19,92.8473,USD,SYNTH
91282CQH7,2025-08-20,92.9506,USD,SYNTH
91282CQH7,2025-08-21,92.9064,USD,SYNTH
91282CQH7,2025-08-22,92.8617,USD,SYNTH
91282CQH7,2025-08-25,92.6106,USD,SYNTH
91282CQH7,2025-08-26,92.6423,USD,SYNTH
91282CQH7,2025-08-27,92.4793,USD,SYNTH
91282CQH7,2025-08-28,92.3724,USD,SYNTH
91282CQH7,2025-08-29,92.3193,USD,SYNTH
91282CQH7,2025-09-01,92.4100,USD,SYNTH
91282CQH7,2025-09-02,92.4897,USD,SYNTH
91282CQH7,2025-09-03,92.5539,USD,SYNTH
91282CQH7,2025-09-04,92.5288,USD,SYNTH
91282CQH7,2025-09-05,92.5679,USD,SYNTH
91282CQH7,2025-09-08,92.4441,USD,SYNTH
91282CQH7,2025-09-09,92.6574,USD,SYNTH
91282CQH7,2025-09-10,92.8828,USD,SYNTH
91282CQH7,2025-09-11,92.7991,USD,SYNTH
91282CQH7,2025-09-12,92.6262,USD,SYNTH
91282CQH7,2025-09-15,92.4650,USD,SYNTH
91282CQH7,2025-09-16,92.3363,USD,SYNTH
91282CQH7,2025-09-17,92.2072,USD,SYNTH
91282CQH7,2025-09-18,92.2493,USD,SYNTH
91282CQH7,2025-09-19,92.2743,USD,SYNTH
91282CQH7,2025-09-22,92.3917,USD,SYNTH
91282CQH7,2025-09-23,92.4167,USD,SYNTH
91282CQH7,2025-09-24,92.4460,USD,SYNTH
91282CQH7,2025-09-25,92.4044,USD,SYNTH
91282CQH7,2025-09-26,92.6207,USD,SYNTH
91282CQH7,2025-09-29,92.8445,USD,SYNTH
91282CQH7,2025-09-30,92.7343,USD,SYNTH
91282CQH7,2025-10-01,92.7763,USD,SYNTH
91282CQH7,2025-10-02,92.7403,USD,SYNTH
91282CQH7,2025-10-03,92.7037,USD,SYNTH
91282CQH7,2025-10-06,92.6255,USD,SYNTH
91282CQH7,2025-10-07,92.4657,USD,SYNTH
91282CQH7,2025-10-08,92.4279,USD,SYNTH
91282CQH7,2025-10-09,92.5584,USD,SYNTH
91282CQH7,2025-10-10,92.7495,USD,SYNTH
91282CQH7,2025-10-13,92.8810,USD,SYNTH
91282CQH7,2025-10-14,92.9010,USD,SYNTH
91282CQH7,2025-10-15,93.0885,USD,SYNTH
91282CQH7,2025-10-16,93.0775,USD,SYNTH
91282CQH7,2025-10-17,93.0603,USD,SYNTH
91282CQH7,2025-10-20,92.8750,USD,SYNTH
91282CQH7,2025-10-21,93.0403,USD,SYNTH
91282CQH7,2025-10-22,93.1816,USD,SYNTH
91282CQH7,2025-10-23,93.0486,USD,SYNTH
91282CQH7,2025-10-24,92.8731,USD,SYNTH
91282CQH7,2025-10-27,93.1506,USD,SYNTH
91282CQH7,2025-10-28,93.1822,USD,SYNTH
91282CQH7,2025-10-29,93.0317,USD,SYNTH
91282CQH7,2025-10-30,92.9886,USD,SYNTH
91282CQH7,2025-10-31,93.0690,USD,SYNTH
91282CQH7,2025-11-03,93.2190,USD,SYNTH
91282CQH7,2025-11-04,93.3321,USD,SYNTH
91282CQH7,2025-11-05,93.5573,USD,SYNTH
91282CQH7,2025-11-06,93.6593,USD,SYNTH
91282CQH7,2025-11-07,93.7229,USD,SYNTH
91282CQH7,2025-11-10,93.8950,USD,SYNTH
91282CQH7,2025-11-11,93.8245,USD,SYNTH
91282CQH7,2025-11-12,93.7422,USD,SYNTH
91282CQH7,2025-11-13,93.5437,USD,SYNTH
91282CQH7,2025-11-14,93.6510,USD,SYNTH
91282CQH7,2025-11-17,93.5524,USD,SYNTH
91282CQH7,2025-11-18,93.5881,USD,SYNTH
91282CQH7,2025-11-19,93.6026,USD,SYNTH
91282CQH7,2025-11-20,93.5551,USD,SYNTH
91282CQH7,2025-11-21,93.4984,USD,SYNTH
91282CQH7,2025-11-24,93.6373,USD,SYNTH
91282CQH7,2025-11-25,93.8652,USD,SYNTH
91282CQH7,2025-11-26,93.8061,USD,SYNTH
91282CQH7,2025-11-27,93.6963,USD,SYNTH
91282CQH7,2025-11-28,93.9674,USD,SYNTH
91282CQH7,2025-12-01,93.9801,USD,SYNTH
91282CQH7,2025-12-02,93.9015,USD,SYNTH
91282CQH7,2025-12-03,93.8550,USD,SYNTH
91282CQH7,2025-12-04,93.9753,USD,SYNTH
91282CQH7,2025-12-05,93.9632,USD,SYNTH
91282CQH7,2025-12-08,93.9763,USD,SYNTH
91282CQH7,2025-12-09,93.7946,USD,SYNTH
91282CQH7,2025-12-10,93.6851,USD,SYNTH
91282CQH7,2025-12-11,93.8415,USD,SYNTH
91282CQH7,2025-12-12,93.9005,USD,SYNTH
91282CQH7,2025-12-15,94.0426,USD,SYNTH
91282CQH7,2025-12-16,93.8026,USD,SYNTH
91282CQH7,2025-12-17,93.7207,USD,SYNTH
91282CQH7,2025-12-18,93.7643,USD,SYNTH
91282CQH7,2025-12-19,93.8587,USD,SYNTH
91282CQH7,2025-12-22,94.1517,USD,SYNTH
91282CQH7,2025-12-23,94.1801,USD,SYNTH
91282CQH7,2025-12-24,94.0541,USD,SYNTH
91282CQH7,2025-12-25,93.9468,USD,SYNTH
91282CQH7,2025-12-26,93.7580,USD,SYNTH
91282CQH7,2025-12-29,93.9471,USD,SYNTH
91282CQH7,2025-12-30,93.9255,USD,SYNTH
91282CQH7,2025-12-31,93.8351,USD,SYNTH
91282CQH7,2026-01-01,93.9966,USD,SYNTH
91282CQH7,2026-01-02,94.1865,USD,SYNTH
91282CQH7,2026-01-05,94.1415,USD,SYNTH
91282CQH7,2026-01-06,94.0682,USD,SYNTH
91282CQH7,2026-01-07,94.1092,USD,SYNTH
91282CQH7,2026-01-08,93.8703,USD,SYNTH
91282CQH7,2026-01-09,93.9407,USD,SYNTH
91282CQH7,2026-01-12,94.0364,USD,SYNTH
91282CQH7,2026-01-13,94.0624,USD,SYNTH
91282CQH7,2026-01-14,94.1626,USD,SYNTH
91282CQH7,2026-01-15,94.1650,USD,SYNTH
91282CQH7,2026-01-16,94.1894,USD,SYNTH
91282CQH7,2026-01-19,94.3855,USD,SYNTH
91282CQH7,2026-01-20,94.4014,USD,SYNTH
91282CQH7,2026-01-21,94.6315,USD,SYNTH
91282CQH7,2026-01-22,94.7532,USD,SYNTH
91282CQH7,2026-01-23,94.7158,USD,SYNTH
91282CQH7,2026-01-26,94.7098,USD,SYNTH
91282CQH7,2026-01-27,94.6137,USD,SYNTH
91282CQH7,2026-01-28,94.7864,USD,SYNTH
91282CQH7,2026-01-29,95.1810,USD,SYNTH
91282CQH7,2026-01-30,95.1447,USD,SYNTH
91282CQH7,2026-02-02,95.1871,USD,SYNTH
91282CQH7,2026-02-03,95.2565,USD,SYNTH
91282CQH7,2026-02-04,95.2697,USD,SYNTH
91282CQH7,2026-02-05,95.2460,USD,SYNTH
91282CQH7,2026-02-06,95.3369,USD,SYNTH
91282CQH7,2026-02-09,95.1278,USD,SYNTH
91282CQH7,2026-02-10,95.0032,USD,SYNTH
91282CQH7,2026-02-11,95.0369,USD,SYNTH
91282CQH7,2026-02-12,95.0464,USD,SYNTH
91282CQH7,2026-02-13,95.0748,USD,SYNTH
91282CQH7,2026-02-16,95.1583,USD,SYNTH
91282CQH7,2026-02-17,95.3292,USD,SYNTH
91282CQH7,2026-02-18,95.1790,USD,SYNTH
91282CQH7,2026-02-19,95.0819,USD,SYNTH
91282CQH7,2026-02-20,95.2351,USD,SYNTH
91282CQH7,2026-02-23,95.2481,USD,SYNTH
91282CQH7,2026-02-24,95.2749,USD,SYNTH
91282CQH7,2026-02-25,95.4480,USD,SYNTH
91282CQH7,2026-02-26,95.1854,USD,SYNTH
91282CQH7,2026-02-27,95.3983,USD,SYNTH
91282CQH7,2026-03-02,95.4266,USD,SYNTH
91282CQH7,2026-03-03,95.2442,USD,SYNTH
91282CQH7,2026-03-04,95.4175,USD,SYNTH
91282CQH7,2026-03-05,95.6749,USD,SYNTH
91282CQH7,2026-03-06,95.8910,USD,SYNTH
91282CQH7,2026-03-09,95.8548,USD,SYNTH
91282CQH7,2026-03-10,95.9551,USD,SYNTH
91282CQH7,2026-03-11,96.0324,USD,SYNTH
91282CQH7,2026-03-12,95.8352,USD,SYNTH
91282CQH7,2026-03-13,96.2035,USD,SYNTH
91282CQH7,2026-03-16,96.0602,USD,SYNTH
91282CQH7,2026-03-17,96.3579,USD,SYNTH
91282CQH7,2026-03-18,96.3536,USD,SYNTH
91282CQH7,2026-03-19,96.3920,USD,SYNTH
91282CQH7,2026-03-20,96.3552,USD,SYNTH
91282CQH7,2026-03-23,96.5573,USD,SYNTH
91282CQH7,2026-03-24,96.8165,USD,SYNTH
91282CQH7,2026-03-25,96.8429,USD,SYNTH
91282CQH7,2026-03-26,96.7518,USD,SYNTH
91282CQH7,2026-03-27,96.6505,USD,SYNTH
91282CQH7,2026-03-30,96.7477,USD,SYNTH
91282CQH7,2026-03-31,96.4246,USD,SYNTH
91282CQH7,2026-04-01,96.1920,USD,SYNTH
91282CQH7,2026-04-02,96.1936,USD,SYNTH
91282CQH7,2026-04-03,96.2379,USD,SYNTH
91282CQH7,2026-04-06,96.1682,USD,SYNTH
91282CQH7,2026-04-07,96.1060,USD,SYNTH
91282CQH7,2026-04-08,95.8578,USD,SYNTH
91282CQH7,2026-04-09,95.8016,USD,SYNTH
91282CQH7,2026-04-10,95.7794,USD,SYNTH
91282CQH7,2026-04-13,95.8213,USD,SYNTH
91282CQH7,2026-04-14,95.9039,USD,SYNTH
91282CQH7,2026-04-15,95.6236,USD,SYNTH
91282CQH7,2026-04-16,95.8481,USD,SYNTH
91282CQH7,2026-04-17,95.5445,USD,SYNTH
91282CQH7,2026-04-20,95.6185,USD,SYNTH
91282CQH7,2026-04-21,95.5539,USD,SYNTH
91282CQH7,2026-04-22,95.6948,USD,SYNTH
91282CQH7,2026-04-23,95.7741,USD,SYNTH
91282CQH7,2026-04-24,95.7469,USD,SYNTH
91282CQH7,2026-04-27,95.7019,USD,SYNTH
91282CQH7,2026-04-28,95.4627,USD,SYNTH
91282CQH7,2026-04-29,95.4498,USD,SYNTH
91282CQH7,2026-04-30,95.3452,USD,SYNTH
91282CQH7,2026-05-01,95.2103,USD,SYNTH
91282CQH7,2026-05-04,95.0508,USD,SYNTH
91282CQH7,2026-05-05,95.0522,USD,SYNTH
91282CQH7,2026-05-06,94.9920,USD,SYNTH
91282CQH7,2026-05-07,95.1161,USD,SYNTH
91282CQH7,2026-05-08,95.0388,USD,SYNTH
91282CQH7,2026-05-11,94.8263,USD,SYNTH
91282CQH7,2026-05-12,94.7139,USD,SYNTH
91282CQH7,2026-05-13,94.7176,USD,SYNTH
91282CQH7,2026-05-14,94.4574,USD,SYNTH
91282CQH7,2026-05-15,94.6436,USD,SYNTH
91282CQH7,2026-05-18,94.6101,USD,SYNTH
91282CQH7,2026-05-19,94.5906,USD,SYNTH
91282CQH7,2026-05-20,94.6087,USD,SYNTH
91282CQH7,2026-05-21,94.7026,USD,SYNTH
91282CQH7,2026-05-22,94.7957,USD,SYNTH
91282CNC1,2025-05-01,93.2475,USD,SYNTH
